,meter_sale_price,procedure_area,rooms_en,floor_bin,swimming_pool,balcony,elevator,metro,has_parking,area_name_en,instance_date
51931,24734.99,70.75,1 B/R,1-10,0,1,1,1,1,Business Bay,2024-12-23
184859,21537.34,67.83,1 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2024-01-11
211109,29575.18,104.75,2 B/R,71-80,1,1,1,1,1,Business Bay,2024-06-04
248025,24225.63,113.14,1 B/R,1-10,1,1,1,1,1,Business Bay,2022-08-08
1489,23350.71,44.11,1 B/R,21-30,1,1,1,1,1,Business Bay,2024-03-04
196247,27929.49,45.4,Studio,1-10,1,1,1,1,1,Business Bay,2025-07-29
109125,14243.85,122.86,2 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2023-01-02
267663,25038.46,78.0,2 B/R,1-10,1,1,1,1,1,Business Bay,2023-11-29
216246,21639.67,80.87,1 B/R,11-20,1,1,0,1,1,Business Bay,2025-06-26
204462,24226.8,60.14,1 B/R,11-20,1,1,1,1,1,Business Bay,2023-12-20
141195,19348.16,155.56,2 B/R,1-10,1,1,1,1,1,Business Bay,2022-05-25
66208,20016.23,36.97,Studio,21-30,1,1,1,1,1,Business Bay,2024-01-25
153791,17082.59,67.32,1 B/R,21-30,1,1,1,1,1,Business Bay,2023-08-29
175594,23788.76,126.11,2 B/R,Below 1st floor,1,1,1,0,1,Business Bay,2024-07-12
31171,17652.81,144.7,2 B/R,11-20,0,1,1,1,1,Business Bay,2024-11-12
145739,28487.02,94.78,1 B/R,1-10,1,1,1,1,1,Business Bay,2024-11-21
31663,26425.31,59.11,1 B/R,21-30,1,1,1,1,1,Business Bay,2024-01-15
218729,22001.4,157.31,2 B/R,11-20,1,1,1,1,1,Business Bay,2024-05-14
265929,31629.4,162.47,3 B/R,11-20,1,1,1,1,1,Business Bay,2024-08-16
208889,25500.0,58.22,1 B/R,21-30,1,0,1,1,1,Business Bay,2023-08-31
102483,29804.48,41.94,Studio,1-10,1,1,1,1,1,Business Bay,2024-05-21
192199,21382.42,82.03,1 B/R,Below 1st floor,1,1,1,0,1,Business Bay,2022-12-30
310828,10173.32,132.7,2 B/R,11-20,1,1,1,1,1,Business Bay,2023-03-14
216788,20107.26,63.4,1 B/R,11-20,1,1,1,1,1,Business Bay,2022-05-12
202159,30948.99,133.51,2 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2024-09-27
121355,24436.99,41.74,Studio,31-40,1,1,1,1,1,Business Bay,2024-12-30
115717,18791.23,130.38,2 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2023-11-29
297882,23088.89,51.41,1 B/R,1-10,1,1,1,1,1,Business Bay,2022-12-06
16277,8751.46,102.84,1 B/R,11-20,1,1,1,1,1,Business Bay,2022-02-09
72318,27121.99,112.3,2 B/R,61-70,1,1,1,0,1,Business Bay,2025-04-09
151013,24624.24,87.16,1 B/R,1-10,0,1,1,1,1,Business Bay,2025-07-28
127293,12749.08,105.89,1 B/R,1-10,1,1,0,1,1,Business Bay,2024-06-11
32799,18944.49,79.3,1 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2022-09-23
56235,25109.84,43.79,Studio,11-20,1,1,1,1,1,Business Bay,2023-07-11
26379,20145.82,52.12,1 B/R,1-10,1,0,0,1,1,Business Bay,2025-01-08
231010,24577.53,40.24,Studio,Below 1st floor,1,1,1,0,1,Business Bay,2023-01-20
83413,28141.3,87.4,1 B/R,51-60,1,1,1,1,1,Business Bay,2024-07-18
102743,14287.29,105.89,1 B/R,1-10,1,1,0,1,1,Business Bay,2024-01-23
76341,19918.48,47.99,Studio,1-10,1,1,0,1,1,Business Bay,2022-06-13
306838,19915.26,101.49,1 B/R,1-10,1,1,1,1,1,Business Bay,2022-05-23
106409,25512.26,84.43,2 B/R,11-20,1,1,1,1,1,Business Bay,2023-08-23
270750,16632.17,67.64,1 B/R,11-20,1,1,1,1,1,Business Bay,2023-11-13
147696,31961.98,138.61,3 B/R,81-90,1,1,1,1,1,Business Bay,2024-07-19
16319,12877.75,58.24,1 B/R,1-10,1,1,0,1,1,Business Bay,2023-06-26
282294,31959.26,41.24,Studio,11-20,1,1,1,1,1,Business Bay,2023-08-16
258561,34032.6,74.84,1 B/R,31-40,1,1,1,0,1,Business Bay,2025-09-04
223290,12719.24,74.69,1 B/R,11-20,1,1,0,1,1,Business Bay,2024-10-07
194661,19933.3,140.92,2 B/R,61-70,1,1,1,1,1,Business Bay,2023-05-01
260873,13454.87,71.34,1 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2022-04-28
41626,21903.44,64.83,1 B/R,1-10,1,1,1,1,1,Business Bay,2023-12-19
49762,12962.96,140.4,2 B/R,21-30,0,1,1,1,1,Business Bay,2025-01-07
262415,12477.31,66.12,Studio,1-10,1,1,0,1,1,Business Bay,2025-06-04
224101,24658.57,39.54,Studio,21-30,1,1,1,1,1,Business Bay,2025-07-16
105923,22197.37,40.34,Studio,Below 1st floor,1,1,1,1,1,Business Bay,2022-09-21
161955,31413.67,72.93,1 B/R,21-30,1,1,1,1,1,Business Bay,2025-09-04
299617,20989.73,109.82,2 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2022-10-06
155377,20713.45,154.67,2 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2023-09-26
46179,22589.9,40.05,Studio,11-20,1,1,1,1,1,Business Bay,2025-05-29
94642,30122.97,141.57,2 B/R,21-30,1,1,1,1,1,Business Bay,2024-12-13
254284,20061.51,42.27,Studio,1-10,1,1,1,1,1,Business Bay,2024-01-24
113421,24000.0,43.75,1 B/R,11-20,1,1,1,1,1,Business Bay,2025-06-04
150481,20959.7,94.53,1 B/R,1-10,1,1,1,1,1,Business Bay,2024-04-08
68830,16516.52,43.29,1 B/R,11-20,1,1,1,1,1,Business Bay,2022-03-07
24566,24223.1,73.69,1 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2023-02-03
31947,27986.49,39.54,Studio,21-30,1,1,1,1,1,Business Bay,2025-07-22
200971,19673.63,45.69,Studio,1-10,1,1,1,1,1,Business Bay,2024-05-01
3540,32537.74,118.57,2 B/R,61-70,1,1,1,1,1,Business Bay,2024-06-27
245690,22152.14,133.17,2 B/R,1-10,1,1,0,1,1,Business Bay,2025-07-25
109017,21961.51,75.86,2 B/R,51-60,1,1,1,1,1,Business Bay,2025-09-04
212360,17651.0,122.21,2 B/R,41-50,0,1,1,1,1,Business Bay,2024-05-30
138751,23846.73,172.77,3 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2023-10-20
134013,14741.08,169.36,3 B/R,61-70,1,1,1,1,1,Business Bay,2022-02-03
303692,15025.17,133.11,2 B/R,1-10,1,1,1,1,1,Business Bay,2024-01-31
291604,16637.08,155.46,3 B/R,21-30,1,1,0,1,1,Business Bay,2023-06-02
63617,32978.52,104.75,2 B/R,71-80,1,1,1,1,1,Business Bay,2024-06-11
3204,27200.52,44.08,Studio,11-20,1,1,1,1,1,Business Bay,2025-06-17
101401,24320.24,52.96,1 B/R,31-40,1,1,1,1,1,Business Bay,2024-02-06
250021,19126.21,43.26,1 B/R,1-10,1,1,1,1,1,Business Bay,2022-06-14
114110,31755.81,71.42,1 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2022-10-21
56639,22852.59,81.61,2 B/R,11-20,1,1,1,1,1,Business Bay,2023-11-29
235374,19239.47,44.18,1 B/R,11-20,1,1,1,1,1,Business Bay,2024-05-24
17888,26495.55,48.31,Studio,11-20,1,1,1,1,1,Business Bay,2025-09-10
281743,17765.5,50.66,1 B/R,11-20,1,1,1,1,1,Business Bay,2024-07-10
217194,29234.95,131.72,2 B/R,11-20,1,1,1,1,1,Business Bay,2025-06-12
177275,24010.82,70.26,1 B/R,Below 1st floor,1,1,1,0,1,Business Bay,2023-01-05
24581,19079.11,157.24,3 B/R,21-30,1,1,1,1,1,Business Bay,2025-02-26
204037,10809.0,50.21,1 B/R,1-10,1,0,1,1,1,Business Bay,2024-05-16
205801,14454.32,61.47,Studio,1-10,1,1,0,1,1,Business Bay,2024-02-06
264866,16541.52,43.95,1 B/R,11-20,1,1,1,1,1,Business Bay,2022-03-31
69871,14927.28,78.38,1 B/R,1-10,1,1,1,1,1,Business Bay,2024-05-15
44006,24145.05,70.44,1 B/R,1-10,1,1,1,1,1,Business Bay,2024-02-14
110902,18939.61,34.61,Studio,21-30,1,0,1,1,1,Business Bay,2022-02-02
137046,25434.76,79.93,1 B/R,1-10,1,1,1,1,1,Business Bay,2023-04-27
230322,22489.68,159.94,3 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2025-01-21
167727,25889.97,61.8,1 B/R,21-30,1,1,1,1,1,Business Bay,2024-02-16
218834,18091.66,140.73,2 B/R,21-30,1,1,1,1,1,Business Bay,2022-04-27
11215,16070.39,72.88,1 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2022-10-31
175264,23646.02,77.18,1 B/R,21-30,1,1,1,1,1,Business Bay,2025-03-24
23070,21312.86,95.06,1 B/R,11-20,1,1,1,1,1,Business Bay,2024-06-13
282504,24965.33,43.26,Studio,41-50,0,1,1,1,1,Business Bay,2025-08-18
127065,29416.56,49.02,Studio,31-40,1,1,1,1,1,Business Bay,2023-05-03
112940,25601.95,164.05,3 B/R,31-40,1,1,1,1,1,Business Bay,2025-07-22
26965,19653.0,39.81,Studio,21-30,1,1,1,1,1,Business Bay,2022-01-11
92877,14372.04,61.23,Studio,1-10,1,1,0,1,1,Business Bay,2024-06-25
194502,21206.86,103.74,1 B/R,21-30,1,1,1,1,1,Business Bay,2024-06-25
293224,10931.67,147.37,1 B/R,1-10,1,1,0,1,1,Business Bay,2025-05-26
207154,24219.96,97.11,2 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2023-02-22
81294,24933.32,172.46,2 B/R,1-10,1,1,1,1,1,Business Bay,2024-10-28
296399,26004.05,34.61,Studio,21-30,1,0,1,1,1,Business Bay,2024-08-19
177730,19690.72,37.83,Studio,11-20,1,1,1,1,1,Business Bay,2022-04-25
201415,28533.17,55.29,1 B/R,1-10,1,1,1,1,1,Business Bay,2024-10-31
307140,26761.66,51.23,Studio,Below 1st floor,1,1,1,0,1,Business Bay,2024-06-21
308368,31023.69,44.74,Studio,Below 1st floor,1,1,1,0,1,Business Bay,2023-08-17
71350,19334.79,60.3,Studio,11-20,1,1,0,1,1,Business Bay,2022-06-13
312462,21174.72,46.99,Studio,1-10,1,1,1,1,1,Business Bay,2023-01-11
268792,29141.3,77.21,1 B/R,31-40,1,1,1,1,1,Business Bay,2024-10-10
310862,22310.36,40.34,Studio,Below 1st floor,1,1,1,1,1,Business Bay,2024-06-25
223591,18133.46,82.72,2 B/R,11-20,1,1,1,1,1,Business Bay,2024-04-25
96006,11526.69,119.88,2 B/R,1-10,1,1,0,1,1,Business Bay,2023-05-23
175272,22638.49,154.88,2 B/R,41-50,0,1,1,1,1,Business Bay,2025-04-18
208796,20308.69,49.24,Studio,1-10,1,1,1,1,1,Business Bay,2024-09-26
177778,23692.07,77.03,1 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2022-12-07
214071,32409.78,34.77,Studio,21-30,1,0,1,1,1,Business Bay,2024-03-15
28501,27396.42,80.95,1 B/R,Below 1st floor,1,1,1,0,1,Business Bay,2023-08-10
174567,16583.75,36.18,Studio,11-20,1,0,0,1,1,Business Bay,2023-08-25
219609,29354.47,104.72,2 B/R,61-70,1,1,1,0,1,Business Bay,2025-03-24
18126,13746.75,65.47,Studio,1-10,1,1,0,1,1,Business Bay,2024-05-24
127051,21318.69,63.98,1 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2022-09-23
192519,20882.15,41.58,Studio,21-30,1,1,1,1,1,Business Bay,2022-02-08
267386,14952.65,120.38,1 B/R,1-10,1,1,1,1,1,Business Bay,2023-08-24
173162,29267.21,80.47,1 B/R,21-30,1,1,1,1,1,Business Bay,2023-09-05
24887,14955.13,140.42,2 B/R,11-20,0,1,1,1,1,Business Bay,2025-05-29
128773,27784.34,67.7,Studio,Below 1st floor,1,1,1,1,1,Business Bay,2022-11-02
194288,17709.56,50.82,Studio,1-10,1,1,1,1,1,Business Bay,2025-02-27
207131,19584.47,58.72,1 B/R,11-20,1,1,1,1,1,Business Bay,2022-05-12
94657,31516.84,127.98,2 B/R,71-80,1,1,1,1,1,Business Bay,2023-08-31
195074,29574.86,37.87,Studio,21-30,1,1,1,1,1,Business Bay,2024-08-07
146092,30162.79,43.0,Studio,41-50,0,1,1,1,1,Business Bay,2025-03-24
303669,17221.58,43.55,1 B/R,1-10,1,1,1,1,1,Business Bay,2022-04-06
28498,30481.16,44.06,Studio,Below 1st floor,1,1,1,0,1,Business Bay,2023-09-19
87700,13366.43,52.37,Studio,1-10,1,1,0,1,1,Business Bay,2024-01-22
223324,11104.17,144.09,2 B/R,1-10,1,1,0,1,1,Business Bay,2024-09-23
90958,14137.97,90.89,1 B/R,11-20,1,1,1,1,1,Business Bay,2024-06-27
108837,21486.79,40.49,Studio,11-20,1,1,1,1,1,Business Bay,2022-09-21
182487,20627.29,87.36,2 B/R,11-20,1,1,1,1,1,Business Bay,2022-08-18
236741,26124.95,81.76,1 B/R,41-50,1,1,1,1,1,Business Bay,2024-12-06
275544,12378.48,160.1,1 B/R,1-10,0,0,1,1,1,Business Bay,2022-03-17
226565,19308.23,88.18,2 B/R,31-40,1,1,1,1,1,Business Bay,2022-04-13
13944,11755.03,85.07,1 B/R,1-10,1,1,0,1,1,Business Bay,2022-06-09
233404,21063.41,80.55,1 B/R,1-10,1,0,1,1,1,Business Bay,2025-04-16
26610,21271.81,53.31,1 B/R,11-20,1,1,1,1,1,Business Bay,2023-09-15
176803,31564.09,36.34,Studio,11-20,1,1,1,1,1,Business Bay,2024-06-25
167979,21460.65,38.75,Studio,31-40,1,1,1,1,1,Business Bay,2022-05-20
102603,24906.92,77.89,1 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2025-08-14
278533,29041.84,37.05,Studio,Below 1st floor,1,1,1,1,1,Business Bay,2025-08-20
128906,14435.7,45.72,Studio,1-10,1,1,1,1,1,Business Bay,2023-01-10
155126,15256.48,37.82,Studio,11-20,1,1,1,1,1,Business Bay,2023-01-20
49769,18569.05,65.97,1 B/R,1-10,1,1,1,1,1,Business Bay,2025-01-24
13661,5208.33,144.0,2 B/R,21-30,1,1,0,1,1,Business Bay,2022-03-21
184841,9649.91,44.56,Studio,1-10,1,1,1,1,1,Business Bay,2023-03-01
189440,10041.5,74.69,1 B/R,11-20,1,1,0,1,1,Business Bay,2024-09-25
250631,12440.65,52.65,Studio,11-20,1,1,1,1,1,Business Bay,2022-05-23
256167,15332.04,66.34,1 B/R,41-50,1,1,1,1,1,Business Bay,2022-03-15
8907,8384.24,83.49,1 B/R,Below 1st floor,1,1,0,1,1,Business Bay,2024-01-25
223312,11739.21,55.37,1 B/R,1-10,1,1,0,1,1,Business Bay,2023-12-11
234268,33500.84,29.85,Studio,Below 1st floor,1,1,1,0,1,Business Bay,2024-03-14
77244,16377.04,109.91,1 B/R,Below 1st floor,1,1,1,0,1,Business Bay,2024-04-22
233637,26083.69,53.29,1 B/R,21-30,1,1,1,1,1,Business Bay,2023-11-01
124128,13296.01,71.45,1 B/R,1-10,1,1,1,1,1,Business Bay,2022-11-21
143644,31619.47,36.37,Studio,31-40,1,1,1,1,1,Business Bay,2025-06-18
260720,23471.37,77.03,1 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2022-12-23
148164,24832.96,44.9,Studio,Below 1st floor,1,1,1,0,1,Business Bay,2022-12-28
12349,29530.31,118.59,2 B/R,81-90,1,1,1,0,1,Business Bay,2025-01-14
96804,27106.39,44.27,Studio,31-40,1,1,1,1,1,Business Bay,2025-05-30
217030,20549.13,37.36,Studio,1-10,1,1,1,1,1,Business Bay,2024-07-17
284515,22448.98,71.54,1 B/R,Below 1st floor,1,1,1,0,1,Business Bay,2022-12-28
194345,10523.8,125.43,3 B/R,21-30,1,1,1,1,1,Business Bay,2022-01-31
64891,23288.79,89.82,1 B/R,61-70,1,1,1,1,1,Business Bay,2024-12-16
110828,16306.32,82.79,2 B/R,1-10,1,1,1,1,1,Business Bay,2022-11-15
157078,26995.39,43.6,Studio,21-30,1,1,1,1,1,Business Bay,2025-08-14
248556,30120.48,43.16,Studio,21-30,1,1,1,1,1,Business Bay,2024-12-30
194352,14195.45,115.53,3 B/R,11-20,1,1,0,1,1,Business Bay,2025-03-12
194557,19743.14,45.94,Studio,Below 1st floor,1,1,1,1,1,Business Bay,2023-05-08
202379,29662.51,108.15,2 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2024-01-26
11305,12452.09,94.14,2 B/R,1-10,1,0,0,1,1,Business Bay,2024-09-19
270873,12426.48,120.71,1 B/R,21-30,1,0,1,1,1,Business Bay,2022-03-24
127743,20449.01,57.46,1 B/R,1-10,0,1,1,1,1,Business Bay,2023-02-07
291514,20837.3,42.04,Studio,11-20,1,1,1,1,0,Business Bay,2022-06-17
88227,19104.93,50.28,Studio,Below 1st floor,1,1,1,1,1,Business Bay,2022-07-13
226909,14370.22,169.36,3 B/R,61-70,1,1,1,1,1,Business Bay,2022-01-31
28942,14513.79,41.34,Studio,1-10,1,1,1,1,1,Business Bay,2024-05-21
238796,24620.8,94.94,1 B/R,1-10,1,1,1,1,1,Business Bay,2025-07-23
61187,12814.71,66.33,1 B/R,1-10,1,1,0,1,1,Business Bay,2023-08-21
231469,28369.4,105.36,2 B/R,51-60,1,1,1,1,1,Business Bay,2025-06-23
181138,22671.49,77.41,1 B/R,1-10,1,1,1,1,1,Business Bay,2023-02-20
44136,6191.14,45.38,Studio,1-10,1,1,1,1,1,Business Bay,2022-07-20
163198,23680.38,109.88,2 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2023-07-28
122874,34297.39,169.27,More than 3B/R,91-100,1,1,1,1,1,Business Bay,2024-07-19
120642,27100.94,40.22,Studio,21-30,1,1,1,1,1,Business Bay,2025-07-31
120690,27166.53,36.81,Studio,11-20,1,1,1,1,0,Business Bay,2024-04-22
229005,25290.84,39.54,Studio,21-30,1,1,1,1,1,Business Bay,2025-07-14
272792,27478.44,78.88,1 B/R,11-20,0,1,1,1,1,Business Bay,2024-12-31
296301,22134.78,40.28,Studio,Below 1st floor,1,1,1,1,1,Business Bay,2023-01-04
26349,32269.08,65.04,1 B/R,1-10,1,1,1,1,1,Business Bay,2024-09-18
296789,25247.97,77.63,2 B/R,31-40,1,1,1,1,1,Business Bay,2023-08-22
86008,16389.76,44.54,Studio,1-10,1,1,1,1,1,Business Bay,2023-01-04
191814,5382.04,175.9,PENTHOUSE,1-10,1,1,0,1,1,Business Bay,2022-03-23
113188,32228.03,55.29,1 B/R,1-10,1,1,1,1,1,Business Bay,2024-09-13
257767,30827.96,34.77,Studio,21-30,1,0,1,1,1,Business Bay,2024-11-21
314403,15117.89,140.39,2 B/R,21-30,0,1,1,1,1,Business Bay,2024-03-19
48923,6651.73,89.24,1 B/R,1-10,1,1,1,1,1,Business Bay,2022-06-15
38122,11087.42,65.66,Studio,1-10,1,1,0,1,1,Business Bay,2024-03-14
41980,22530.35,36.24,Studio,11-20,1,1,1,1,1,Business Bay,2022-03-15
279975,17942.58,75.24,2 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2023-01-30
308273,10300.8,75.13,1 B/R,1-10,1,1,0,1,1,Business Bay,2024-02-23
147937,20869.95,45.52,1 B/R,1-10,1,1,1,1,1,Business Bay,2024-04-24
157389,28419.89,126.32,2 B/R,1-10,1,1,1,0,0,Business Bay,2025-08-18
211520,23857.0,70.21,1 B/R,31-40,1,0,1,1,1,Business Bay,2025-07-03
112459,23136.57,79.96,1 B/R,1-10,1,1,1,1,1,Business Bay,2025-09-08
156932,14568.02,61.23,Studio,1-10,1,1,0,1,1,Business Bay,2025-05-28
29515,29928.72,115.04,2 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2023-01-24
152075,11959.65,83.28,1 B/R,11-20,1,1,1,1,1,Business Bay,2023-09-18
255428,21176.0,49.49,Studio,Below 1st floor,1,1,1,0,1,Business Bay,2022-12-29
286952,29246.13,34.77,Studio,21-30,1,0,1,1,1,Business Bay,2023-12-04
183159,32698.8,97.98,2 B/R,11-20,1,1,1,1,1,Business Bay,2025-09-04
39847,18148.69,40.34,Studio,31-40,1,1,1,1,1,Business Bay,2022-01-11
293625,18180.47,43.72,1 B/R,1-10,1,1,1,1,1,Business Bay,2022-07-01
36725,25723.31,60.14,1 B/R,11-20,1,1,1,1,1,Business Bay,2023-12-04
24579,24433.12,160.97,3 B/R,21-30,1,1,1,1,1,Business Bay,2024-02-20
14575,22872.34,77.08,1 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2022-12-26
54187,25782.88,38.32,Studio,41-50,1,1,1,1,1,Business Bay,2022-09-07
135397,21338.02,41.01,Studio,Below 1st floor,1,1,1,1,1,Business Bay,2022-08-26
224414,29279.72,51.23,Studio,Below 1st floor,1,1,1,0,1,Business Bay,2024-01-30
79183,14682.27,43.59,Studio,11-20,1,1,1,1,1,Business Bay,2025-08-19
272102,19904.65,41.95,Studio,1-10,1,1,1,1,0,Business Bay,2023-01-23
240091,29942.26,41.58,Studio,1-10,0,1,1,1,1,Business Bay,2025-08-22
28333,21467.34,121.24,2 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2022-09-13
236411,25458.88,108.96,2 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2022-10-31
288207,30234.6,45.61,Studio,11-20,1,1,1,1,1,Business Bay,2023-02-28
135870,22858.97,78.0,2 B/R,1-10,1,1,1,1,1,Business Bay,2023-09-18
14889,18046.56,72.59,1 B/R,1-10,1,1,1,1,1,Business Bay,2023-03-16
251326,16656.11,78.95,1 B/R,11-20,1,1,1,1,1,Business Bay,2023-01-10
126200,24424.68,70.83,1 B/R,41-50,1,1,1,1,1,Business Bay,2025-07-30
166373,25499.8,49.02,Studio,31-40,1,1,1,1,1,Business Bay,2024-11-12
89350,28129.03,38.75,Studio,31-40,1,1,1,1,1,Business Bay,2024-12-24
102030,29515.36,112.33,2 B/R,41-50,1,1,1,0,1,Business Bay,2025-03-24
27804,18298.66,72.15,1 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2022-09-07
299645,19488.04,124.38,2 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2023-05-17
26519,20785.08,87.42,1 B/R,61-70,1,1,1,1,1,Business Bay,2022-08-23
3303,25971.33,48.13,Studio,Below 1st floor,1,1,1,1,1,Business Bay,2024-11-08
98785,20291.46,108.42,2 B/R,41-50,1,1,1,1,1,Business Bay,2023-07-31
245311,27948.9,83.76,1 B/R,Below 1st floor,1,1,1,0,1,Business Bay,2023-08-17
145329,29433.54,81.12,1 B/R,51-60,1,0,1,1,1,Business Bay,2025-07-28
88790,21808.88,115.32,2 B/R,21-30,1,1,0,1,1,Business Bay,2025-02-11
115970,9529.1,125.93,2 B/R,11-20,1,1,1,1,1,Business Bay,2024-10-21
188035,15415.55,74.6,1 B/R,1-10,0,1,1,1,1,Business Bay,2022-07-04
46865,24293.86,77.18,1 B/R,21-30,1,1,1,1,1,Business Bay,2025-07-30
134033,27406.68,108.73,1 B/R,31-40,1,1,1,1,1,Business Bay,2025-05-12
294991,19228.03,140.42,2 B/R,11-20,0,1,1,1,1,Business Bay,2025-07-02
121056,22022.58,62.89,1 B/R,21-30,1,1,1,1,1,Business Bay,2024-12-12
287373,27826.97,39.53,Studio,11-20,1,1,1,1,1,Business Bay,2025-03-20
99525,21467.89,77.09,1 B/R,31-40,1,1,1,1,1,Business Bay,2024-12-13
81128,24473.84,38.35,Studio,1-10,1,1,1,1,1,Business Bay,2025-08-05
100954,14316.15,150.18,3 B/R,11-20,1,0,0,1,1,Business Bay,2024-05-17
78144,21904.89,143.94,2 B/R,11-20,1,1,1,1,1,Business Bay,2023-04-13
199469,25404.98,60.22,1 B/R,1-10,1,1,1,1,1,Business Bay,2023-12-08
73482,19406.39,43.8,1 B/R,1-10,1,1,1,1,1,Business Bay,2023-02-09
291774,17254.13,162.28,3 B/R,31-40,1,1,1,1,1,Business Bay,2023-07-14
2804,17866.88,92.59,1 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2022-11-01
49774,20651.19,66.34,1 B/R,41-50,1,1,1,1,1,Business Bay,2025-08-07
56341,20540.21,97.37,1 B/R,1-10,1,1,0,1,1,Business Bay,2023-07-14
260725,25837.97,80.85,1 B/R,Below 1st floor,1,1,1,1,1,Business Bay,2022-11-23
31176,22997.44,132.89,2 B/R,11-20,1,1,1,1,1,Business Bay,2025-09-01
69509,25347.15,45.37,Studio,1-10,1,1,1,1,1,Business Bay,2024-12-02
56249,18241.76,45.5,Studio,11-20,1,1,0,1,1,Business Bay,2024-10-01
238494,28163.73,53.26,1 B/R,11-20,1,1,1,1,1,Business Bay,2024-09-05
238585,30762.42,67.81,1 B/R,1-10,1,1,1,1,1,Business Bay,2024-10-28
62831,11727.67,162.01,2 B/R,1-10,1,1,1,1,1,Business Bay,2024-03-07
98087,17326.73,40.4,Studio,21-30,0,1,1,1,1,Business Bay,2025-07-31
270575,11763.59,86.67,1 B/R,11-20,1,1,1,1,1,Business Bay,2024-06-10
209952,32868.52,69.59,1 B/R,51-60,1,1,1,0,1,Business Bay,2025-02-27
64259,22808.24,86.46,2 B/R,11-20,1,1,1,1,1,Business Bay,2022-09-02
74644,14201.82,86.67,1 B/R,11-20,1,1,1,1,1,Business Bay,2023-12-08
91015,11516.8,69.95,1 B/R,1-10,1,1,1,1,1,Business Bay,2023-08-28
150990,26118.88,70.83,1 B/R,41-50,1,1,1,1,1,Business Bay,2025-02-05
43767,18065.32,44.7,1 B/R,21-30,1,1,1,1,1,Business Bay,2022-08-05
22928,20164.53,42.37,Studio,11-20,1,1,1,1,1,Business Bay,2022-07-26
48159,25990.07,40.4,Studio,21-30,0,1,1,1,1,Business Bay,2025-09-12
299788,21936.7,63.82,1 B/R,1-10,1,1,1,1,1,Business Bay,2023-03-27
179489,10102.11,92.06,2 B/R,11-20,1,1,1,1,1,Business Bay,2024-07-18
308748,9752.59,58.93,1 B/R,1-10,1,0,0,1,1,Business Bay,2024-10-30
87983,13765.96,105.89,1 B/R,1-10,1,1,0,1,1,Business Bay,2024-07-01
4830,15434.04,116.19,2 B/R,21-30,1,1,1,1,1,Business Bay,2022-03-15
204754,26601.9,43.23,Studio,21-30,1,1,1,1,1,Business Bay,2025-07-22
138193,10355.38,42.49,Studio,1-10,1,1,1,1,1,Business Bay,2022-11-29
177431,21654.28,64.56,1 B/R,1-10,1,1,1,1,1,Business Bay,2022-09-22
238278,25385.93,53.73,Studio,Below 1st floor,1,1,1,1,1,Business Bay,2023-05-08
41256,26795.28,37.32,Studio,11-20,1,1,1,1,1,Business Bay,2024-05-08
245817,21738.23,143.18,2 B/R,Below 1st floor,1,1,1,0,1,Business Bay,2023-02-07
131267,25867.23,56.79,1 B/R,1-10,1,0,1,1,1,Business Bay,2024-10-16
157896,22889.82,69.07,1 B/R,Below 1st floor,1,1,1,0,1,Business Bay,2023-03-02
79715,20359.08,65.82,1 B/R,1-10,1,1,1,1,1,Business Bay,2024-09-26
299754,16481.77,126.2,2 B/R,21-30,0,1,1,1,1,Business Bay,2023-02-22
186797,30691.71,43.66,Studio,Below 1st floor,1,1,1,0,1,Business Bay,2023-09-11
71622,24422.75,53.27,1 B/R,21-30,1,1,1,1,1,Business Bay,2024-01-15
164805,24969.4,40.85,Studio,21-30,1,1,1,1,1,Business Bay,2024-02-15
81299,20710.06,60.84,Studio,11-20,1,1,1,1,1,Business Bay,2024-12-11
137579,15563.91,159.6,3 B/R,31-40,1,1,1,1,1,Business Bay,2025-03-27
